QSO: 14017 CW 2002-08-03 1004 G4OGB         599 82     DL3KWF        599 58      
QSO: 21020 CW 2002-08-03 1055 G4OGB         599 82     OH0B          599 96      
QSO: 21021 CW 2002-08-03 1057 G4OGB         599 82     EA3KU         599 79      
QSO: 21022 CW 2002-08-03 1058 G4OGB         599 82     OH1F          599 86      
QSO: 21022 CW 2002-08-03 1059 G4OGB         599 82     SK3W          599 75      
QSO: 21031 CW 2002-08-03 1059 G4OGB         599 82     LY2CY         599 65      
QSO: 21031 CW 2002-08-03 1100 G4OGB         599 82     EA5FID        599 92      
QSO: 21037 CW 2002-08-03 1101 G4OGB         599 82     OH2PM         599 59      
QSO: 21011 CW 2002-08-03 1102 G4OGB         599 82     RN4SS         599 83      
QSO: 21013 CW 2002-08-03 1103 G4OGB         599 82     G3IGU         599 52      
QSO: 14007 CW 2002-08-03 1112 G4OGB         599 82     S50R          599 65      
QSO: 14009 CW 2002-08-03 1113 G4OGB         599 82     SP4ZO         599 94      
QSO: 14010 CW 2002-08-03 1114 G4OGB         599 82     UA3WW         599 51      
QSO: 14015 CW 2002-08-03 1115 G4OGB         599 82     UA2FZ         599 82      
QSO: 14018 CW 2002-08-03 1119 G4OGB         599 82     ES1BH/2       599 91      
QSO: 14000 CW 2002-08-03 1119 G4OGB         599 82     LY7Z          599 88      
QSO: 14020 CW 2002-08-03 1120 G4OGB         599 82     RK3FT         599 83      
QSO: 14020 CW 2002-08-03 1145 G4OGB         599 82     LY3AA         599 95      
QSO: 14021 CW 2002-08-03 1146 G4OGB         599 82     OH0B          599 96      
QSO: 14022 CW 2002-08-03 1147 G4OGB         599 82     OH2PM         599 59      
QSO: 14023 CW 2002-08-03 1148 G4OGB         599 82     LY2TE         599 84      
QSO: 14000 CW 2002-08-03 1149 G4OGB         599 82     S55A          599 63      
QSO: 14025 CW 2002-08-03 1150 G4OGB         599 82     RA6AX         599 72      
QSO: 14027 CW 2002-08-03 1151 G4OGB         599 82     S50Q          599 80      
QSO: 14028 CW 2002-08-03 1152 G4OGB         599 82     UA1ARX        599 01      
QSO: 14032 CW 2002-08-03 1154 G4OGB         599 82     EA5FID        599 92      
QSO: 14033 CW 2002-08-03 1155 G4OGB         599 82     YO6BHN        599 74      
QSO: 14034 CW 2002-08-03 1157 G4OGB         599 82     R3ZOL         599 02      
QSO: 14035 CW 2002-08-03 1158 G4OGB         599 82     9A3MA         599 82      
QSO: 14036 CW 2002-08-03 1200 G4OGB         599 82     ER3OO         599 85      
QSO: 14036 CW 2002-08-03 1202 G4OGB         599 82     F5NBX         599 86      
QSO: 14038 CW 2002-08-03 1203 G4OGB         599 82     S56M          599 80      
QSO: 14000 CW 2002-08-03 1203 G4OGB         599 82     S58A          599 68      
QSO: 14044 CW 2002-08-03 1208 G4OGB         599 82     OK2WTM        599 99      
QSO: 14045 CW 2002-08-03 1209 G4OGB         599 82     RN6AL         599 85      
QSO: 14046 CW 2002-08-03 1210 G4OGB         599 82     YU1EQ         599 78      
QSO: 14047 CW 2002-08-03 1212 G4OGB         599 82     YO2BEH        599 74      
QSO: 14048 CW 2002-08-03 1212 G4OGB         599 82     RN3BK         599 75      
QSO: 14049 CW 2002-08-03 1213 G4OGB         599 82     UX7QD         599 75      
QSO: 14050 CW 2002-08-03 1214 G4OGB         599 82     R3ZMO         599 02      
QSO: 14050 CW 2002-08-03 1215 G4OGB         599 82     OK1FCA        599 71      
QSO: 14050 CW 2002-08-03 1217 G4OGB         599 82     UA1CEC        599 98      
QSO: 21009 CW 2002-08-03 1220 G4OGB         599 82     OH1MM         599 87      
QSO: 21016 CW 2002-08-03 1221 G4OGB         599 82     YP3A          599 80      
QSO: 21023 CW 2002-08-03 1222 G4OGB         599 82     UA2FF         599 76      
QSO: 21030 CW 2002-08-03 1223 G4OGB         599 82     LY2KM         599 82      
QSO: 21022 CW 2002-08-03 1227 G4OGB         599 82     LY2TE         599 84      
QSO: 21022 CW 2002-08-03 1231 G4OGB         599 82     LY4AA         599 95      
QSO: 21022 CW 2002-08-03 1234 G4OGB         599 82     YL2BJ         599 72      
QSO: 14004 CW 2002-08-03 1237 G4OGB         599 82     OK1HCG        599 74      
QSO: 14005 CW 2002-08-03 1238 G4OGB         599 82     YO8KOS        599 71      
QSO: 14007 CW 2002-08-03 1240 G4OGB         599 82     EU1DX         599 86      
QSO: 14010 CW 2002-08-03 1241 G4OGB         599 82     UY3QW         599 83      
QSO: 14012 CW 2002-08-03 1242 G4OGB         599 82     HA6NL         599 72      
QSO: 14014 CW 2002-08-03 1243 G4OGB         599 82     LY2CY         599 65      
QSO: 14015 CW 2002-08-03 1244 G4OGB         599 82     LY4AA         599 95      
QSO: 14019 CW 2002-08-03 1248 G4OGB         599 82     S59ABC        599 74      
QSO: 14020 CW 2002-08-03 1249 G4OGB         599 82     LY2GV         599 79      
QSO: 14021 CW 2002-08-03 1249 G4OGB         599 82     R2ZCM         599 02      
QSO: 14022 CW 2002-08-03 1250 G4OGB         599 82     S53F          599 83      
QSO: 14024 CW 2002-08-03 1250 G4OGB         599 82     LY2BBF        599 72      
QSO: 14026 CW 2002-08-03 1251 G4OGB         599 82     IK2CIO        599 83      
QSO: 14027 CW 2002-08-03 1252 G4OGB         599 82     9A3VM         599 69      
QSO: 14028 CW 2002-08-03 1253 G4OGB         599 82     IV3SKB        599 98      
QSO: 14029 CW 2002-08-03 1253 G4OGB         599 82     S52OP         599 81      
QSO: 14029 CW 2002-08-03 1254 G4OGB         599 82     LY2BW         599 73      
QSO: 14031 CW 2002-08-03 1254 G4OGB         599 82     RW3XM         599 80      
QSO: 14034 CW 2002-08-03 1256 G4OGB         599 82     RW4FZ         599 79      
QSO: 14035 CW 2002-08-03 1256 G4OGB         599 82     HG1R          599 79      
QSO: 14000 CW 2002-08-03 1258 G4OGB         599 82     YO9WF         599 88      
QSO: 14040 CW 2002-08-03 1302 G4OGB         599 82     SP9GFI        599 73      
QSO: 14040 CW 2002-08-03 1303 G4OGB         599 82     LY2OM         599 58      
QSO: 14040 CW 2002-08-03 1305 G4OGB         599 82     YO8RIX        599 92      
QSO: 14040 CW 2002-08-03 1307 G4OGB         599 82     OH6BG         599 82      
QSO: 14040 CW 2002-08-03 1310 G4OGB         599 82     EW8OS         599 67      
QSO: 14040 CW 2002-08-03 1311 G4OGB         599 82     HG5Z          599 88      
QSO: 14040 CW 2002-08-03 1312 G4OGB         599 82     OK1GS         599 57      
QSO: 28018 CW 2002-08-03 1317 G4OGB         599 82     LY2MM         599 70      
QSO: 21011 CW 2002-08-03 1321 G4OGB         599 82     LY5G          599 77      
QSO: 21013 CW 2002-08-03 1323 G4OGB         599 82     ES5RY         599 79      
QSO: 21014 CW 2002-08-03 1324 G4OGB         599 82     7S3A          599 60      
QSO: 21016 CW 2002-08-03 1325 G4OGB         599 82     LZ2PL         599 86      
QSO: 21024 CW 2002-08-03 1326 G4OGB         599 82     OH2CI         599 71      
QSO: 21024 CW 2002-08-03 1327 G4OGB         599 82     LY2OX         599 66      
QSO: 21023 CW 2002-08-03 1328 G4OGB         599 82     LY2UF         599 90      
QSO: 21025 CW 2002-08-03 1333 G4OGB         599 82     LY2FY         599 84      
QSO: 14003 CW 2002-08-03 1410 G4OGB         599 82     EA4DRV        599 96      
QSO: 14006 CW 2002-08-03 1411 G4OGB         599 82     4N1LB         599 93      
QSO: 14008 CW 2002-08-03 1412 G4OGB         599 82     UA2FF         599 76      
QSO: 14009 CW 2002-08-03 1412 G4OGB         599 82     SM3NXS        599 82      
QSO: 14012 CW 2002-08-03 1414 G4OGB         599 82     YZ1EW         599 88      
QSO: 14013 CW 2002-08-03 1415 G4OGB         599 82     OM3KAP        599 53      
QSO: 14015 CW 2002-08-03 1416 G4OGB         599 82     YU7NU         599 76      
QSO: 14016 CW 2002-08-03 1416 G4OGB         599 82     HA8TP         599 93      
QSO: 14016 CW 2002-08-03 1418 G4OGB         599 82     UY8IF         599 80      
QSO: 14017 CW 2002-08-03 1418 G4OGB         599 82     UT1IA         599 76      
QSO: 14018 CW 2002-08-03 1419 G4OGB         599 82     OL5Y          599 84      
QSO: 14019 CW 2002-08-03 1419 G4OGB         599 82     HG1S          599 83      
QSO: 14021 CW 2002-08-03 1421 G4OGB         599 82     ES5RY         599 79      
QSO: 14021 CW 2002-08-03 1422 G4OGB         599 82     YO7FT/P       599 60      
QSO: 14025 CW 2002-08-03 1423 G4OGB         599 82     HA8LLK        599 89      
QSO: 14027 CW 2002-08-03 1425 G4OGB         599 82     IK2JUB        599 87      
QSO: 14028 CW 2002-08-03 1425 G4OGB         599 82     OH1F          599 86      
QSO: 14028 CW 2002-08-03 1426 G4OGB         599 82     RW1AC/1       599 84      
QSO: 14031 CW 2002-08-03 1427 G4OGB         599 82     EA4KG         599 94      
QSO: 14034 CW 2002-08-03 1429 G4OGB         599 82     RW6HX         599 89      
QSO: 14036 CW 2002-08-03 1432 G4OGB         599 82     RW4LR         599 77      
QSO: 14038 CW 2002-08-03 1433 G4OGB         599 82     OH2CI         599 71      
QSO: 14040 CW 2002-08-03 1435 G4OGB         599 82     Z33AA         599 85      
QSO: 14040 CW 2002-08-03 1435 G4OGB         599 82     UA4WI         599 80      
QSO: 14041 CW 2002-08-03 1436 G4OGB         599 82     LY2MM         599 70      
QSO: 14042 CW 2002-08-03 1436 G4OGB         599 82     OH6NIO        599 85      
QSO: 14042 CW 2002-08-03 1437 G4OGB         599 82     ES5MC/0       599 81      
QSO: 14044 CW 2002-08-03 1438 G4OGB         599 82     UA4CCG        599 73      
QSO: 14044 CW 2002-08-03 1439 G4OGB         599 82     LY2FY         599 84      
QSO: 14047 CW 2002-08-03 1440 G4OGB         599 82     R3ZKC         599 02      
QSO: 14049 CW 2002-08-03 1441 G4OGB         599 82     R3ZRQ         599 02      
QSO: 14052 CW 2002-08-03 1443 G4OGB         599 82     LY2DX         599 83      
QSO: 21015 CW 2002-08-03 1448 G4OGB         599 82     YU1EQ         599 78      
QSO:  7011 CW 2002-08-03 1452 G4OGB         599 82     ON6QS         599 77      
QSO:  7012 CW 2002-08-03 1501 G4OGB         599 82     DL5FU         599 60      
QSO:  7015 CW 2002-08-03 1502 G4OGB         599 82     YL8M          599 75      
QSO:  7015 CW 2002-08-03 1503 G4OGB         599 82     IK2WXV        599 92      
QSO:  7016 CW 2002-08-03 1505 G4OGB         599 82     LY2ZO         599 73      
QSO:  7017 CW 2002-08-03 1505 G4OGB         599 82     HG1S          599 83      
QSO:  7019 CW 2002-08-03 1510 G4OGB         599 82     9A5Y          599 85      
QSO:  7023 CW 2002-08-03 1512 G4OGB         599 82     LY2FN         599 78      
QSO:  7025 CW 2002-08-03 1514 G4OGB         599 82     DL1MGB        599 90      
QSO:  7026 CW 2002-08-03 1515 G4OGB         599 82     HA8LLK        599 89      
QSO:  7027 CW 2002-08-03 1517 G4OGB         599 82     LY2BW         599 73      
QSO:  7028 CW 2002-08-03 1518 G4OGB         599 82     SP1AEN        599 72      
QSO:  7033 CW 2002-08-03 1520 G4OGB         599 82     PA0JED        599 74      
QSO:  7013 CW 2002-08-03 1521 G4OGB         599 82     OH2PM         599 59      
QSO:  7013 CW 2002-08-03 1522 G4OGB         599 82     DL3TD         599 67      
QSO:  7014 CW 2002-08-03 1522 G4OGB         599 82     DL1CW         599 80      
QSO:  7016 CW 2002-08-03 1524 G4OGB         599 82     F5NQL         599 88      
QSO:  7016 CW 2002-08-03 1524 G4OGB         599 82     LY2CY         599 65      
QSO:  7016 CW 2002-08-03 1525 G4OGB         599 82     DL7VMM        599 65      
QSO:  7016 CW 2002-08-03 1528 G4OGB         599 82     DH8DAP        599 85      
QSO:  7016 CW 2002-08-03 1534 G4OGB         599 82     OZ0RS         599 81      
QSO:  7016 CW 2002-08-03 1535 G4OGB         599 82     DF2OU         599 75      
QSO:  7016 CW 2002-08-03 1536 G4OGB         599 82     LY1DI         599 89      
QSO:  7016 CW 2002-08-03 1539 G4OGB         599 82     SM6KRI        599 78      
QSO:  7016 CW 2002-08-03 1541 G4OGB         599 82     S53O          599 72      
QSO:  7016 CW 2002-08-03 1541 G4OGB         599 82     EI4CF         599 70      
QSO:  7016 CW 2002-08-03 1542 G4OGB         599 82     EI2JC         599 00      
QSO:  7016 CW 2002-08-03 1543 G4OGB         599 82     LY2DX         599 83      
QSO:  7013 CW 2002-08-03 1549 G4OGB         599 82     S58A          599 68      
QSO:  7015 CW 2002-08-03 1550 G4OGB         599 82     DL6KWN        599 65      
QSO:  7020 CW 2002-08-03 1552 G4OGB         599 82     HG1R          599 79      
QSO:  7021 CW 2002-08-03 1553 G4OGB         599 82     SP3HRN        599 73      
QSO:  7022 CW 2002-08-03 1555 G4OGB         599 82     OK2FD         599 65      
QSO:  7023 CW 2002-08-03 1556 G4OGB         599 82     LY7Z          599 88      
QSO:  7024 CW 2002-08-03 1558 G4OGB         599 82     S58M          599 82      
QSO:  7024 CW 2002-08-03 1558 G4OGB         599 82     LY5A          599 70      
QSO:  7029 CW 2002-08-03 1601 G4OGB         599 82     OK1NR         599 57      
QSO:  7029 CW 2002-08-03 1602 G4OGB         599 82     F6IRF         599 83      
QSO:  7033 CW 2002-08-03 1604 G4OGB         599 82     OL5Y          599 84      
QSO:  7033 CW 2002-08-03 1605 G4OGB         599 82     OK1HX         599 51      
QSO:  7015 CW 2002-08-03 1614 G4OGB         599 82     OK1DRU        599 82      
QSO:  7021 CW 2002-08-03 1616 G4OGB         599 82     LY4AA         599 95      
QSO:  7028 CW 2002-08-03 1621 G4OGB         599 82     RK1NA         599 66      
QSO:  7028 CW 2002-08-03 1622 G4OGB         599 82     OK1AOV        599 65      
QSO: 14006 CW 2002-08-03 1633 G4OGB         599 82     IK2HKT        599 86      
QSO: 14009 CW 2002-08-03 1634 G4OGB         599 82     US7IGF        599 88      
QSO: 14010 CW 2002-08-03 1634 G4OGB         599 82     UW5Q          599 99      
QSO: 14011 CW 2002-08-03 1635 G4OGB         599 82     RU6FA         599 88      
QSO: 14016 CW 2002-08-03 1637 G4OGB         599 82     YZ9A          599 66      
QSO: 14017 CW 2002-08-03 1637 G4OGB         599 82     RK3BA         599 90      
QSO: 14021 CW 2002-08-03 1639 G4OGB         599 82     RA6AF         599 58      
QSO: 14021 CW 2002-08-03 1640 G4OGB         599 82     RM3C          599 77      
QSO: 14023 CW 2002-08-03 1640 G4OGB         599 82     SK3W          599 75      
QSO: 14024 CW 2002-08-03 1642 G4OGB         599 82     DL1DTC        599 76      
QSO: 14025 CW 2002-08-03 1643 G4OGB         599 82     R9/N5XZ       599 70      
QSO: 14027 CW 2002-08-03 1643 G4OGB         599 82     UX0ZX         599 77      
QSO: 14029 CW 2002-08-03 1644 G4OGB         599 82     LY5A          599 70      
QSO: 14034 CW 2002-08-03 1645 G4OGB         599 82     UU7J          599 90      
QSO: 14035 CW 2002-08-03 1646 G4OGB         599 82     RA3AJ         599 75      
QSO: 14035 CW 2002-08-03 1646 G4OGB         599 82     S57XX         599 79      
QSO: 14040 CW 2002-08-03 1648 G4OGB         599 82     EA5BM         599 83      
QSO: 14040 CW 2002-08-03 1649 G4OGB         599 82     YL8M          599 75      
QSO: 14043 CW 2002-08-03 1649 G4OGB         599 82     LY2UF         599 90      
QSO: 14056 CW 2002-08-03 1652 G4OGB         599 82     SP8LZC        599 81      
QSO: 14056 CW 2002-08-03 1653 G4OGB         599 82     OK2PAY        599 68      
QSO: 14014 CW 2002-08-03 1654 G4OGB         599 82     R3ZGP         599 02      
QSO: 14014 CW 2002-08-03 1655 G4OGB         599 82     SM6CRM        599 61      
QSO: 14014 CW 2002-08-03 1655 G4OGB         599 82     LZ2L          599 79      
QSO: 14014 CW 2002-08-03 1656 G4OGB         599 82     SP3DIK        599 69      
QSO: 14014 CW 2002-08-03 1658 G4OGB         599 82     YL1ZF         599 92      
QSO: 14014 CW 2002-08-03 1658 G4OGB         599 82     RK1NA         599 66      
QSO: 14014 CW 2002-08-03 1704 G4OGB         599 82     DL5AMF        599 65      
QSO: 14014 CW 2002-08-03 1705 G4OGB         599 82     YL0A          599 73      
QSO: 14010 CW 2002-08-03 1807 G4OGB         599 82     US9QA         599 64      
QSO: 14017 CW 2002-08-03 1808 G4OGB         599 82     HA6OA         599 73      
QSO: 14018 CW 2002-08-03 1809 G4OGB         599 82     UA1AJ         599 90      
QSO: 14034 CW 2002-08-03 1813 G4OGB         599 82     US0MR         599 79      
QSO: 14037 CW 2002-08-03 1814 G4OGB         599 82     LY3IW         599 83      
QSO: 14024 CW 2002-08-03 1815 G4OGB         599 82     RU3DM         599 79      
QSO:  7002 CW 2002-08-03 1820 G4OGB         599 82     UA1CEC        599 98      
QSO:  7003 CW 2002-08-03 1821 G4OGB         599 82     RW1AC/1       599 84      
QSO:  7004 CW 2002-08-03 1821 G4OGB         599 82     HB9DCM        599 85      
QSO:  7004 CW 2002-08-03 1822 G4OGB         599 82     UA3TU         599 77      
QSO:  7006 CW 2002-08-03 1824 G4OGB         599 82     UW2F          599 68      
QSO:  7007 CW 2002-08-03 1825 G4OGB         599 82     F5NBX         599 86      
QSO:  7009 CW 2002-08-03 1826 G4OGB         599 82     UX7IA         599 79      
QSO:  7009 CW 2002-08-03 1826 G4OGB         599 82     IK2JUB        599 87      
QSO:  7013 CW 2002-08-03 1828 G4OGB         599 82     OH0B          599 96      
QSO:  7013 CW 2002-08-03 1829 G4OGB         599 82     M0BEW         599 97      
QSO:  7014 CW 2002-08-03 1831 G4OGB         599 82     YU7NU         599 76      
QSO:  7014 CW 2002-08-03 1832 G4OGB         599 82     HA8JV         599 87      
QSO:  7015 CW 2002-08-03 1833 G4OGB         599 82     S53F          599 83      
QSO:  7017 CW 2002-08-03 1834 G4OGB         599 82     G4PIQ/P       599 82      
QSO:  7017 CW 2002-08-03 1834 G4OGB         599 82     LY2UF         599 90      
QSO:  7019 CW 2002-08-03 1836 G4OGB         599 82     M0SDX         599 00      
QSO:  7000 CW 2002-08-03 1837 G4OGB         599 82     G4BWP         599 73      
QSO:  7021 CW 2002-08-03 1838 G4OGB         599 82     RM3C          599 77      
QSO:  7025 CW 2002-08-03 1840 G4OGB         599 82     R3ZJA         599 02      
QSO:  7025 CW 2002-08-03 1840 G4OGB         599 82     S52OP         599 81      
QSO:  7027 CW 2002-08-03 1842 G4OGB         599 82     RU2FM         599 83      
QSO:  7027 CW 2002-08-03 1843 G4OGB         599 82     YZ9A          599 66      
QSO:  7028 CW 2002-08-03 1843 G4OGB         599 82     S53EO         599 63      
QSO:  7028 CW 2002-08-03 1844 G4OGB         599 82     ES5MC/0       599 81      
QSO:  7030 CW 2002-08-03 1847 G4OGB         599 82     RA6AX         599 72      
QSO:  7032 CW 2002-08-03 1848 G4OGB         599 82     OH6OS         599 85      
QSO:  7033 CW 2002-08-03 1849 G4OGB         599 82     UT5UGR        599 85      
QSO:  7033 CW 2002-08-03 1850 G4OGB         599 82     S56A          599 62      
QSO:  7001 CW 2002-08-03 1852 G4OGB         599 82     Z33AA         599 85      
QSO:  7002 CW 2002-08-03 1853 G4OGB         599 82     HG4I          599 72      
QSO:  7002 CW 2002-08-03 1854 G4OGB         599 82     IK2SKT        599 86      
QSO:  7004 CW 2002-08-03 1857 G4OGB         599 82     YP3A          599 80      
QSO:  7005 CW 2002-08-03 1859 G4OGB         599 82     9A3VM         599 69      
QSO:  7007 CW 2002-08-03 1902 G4OGB         599 82     IV3SKB        599 98      
QSO:  7008 CW 2002-08-03 1902 G4OGB         599 82     OK2PAY        599 68      
QSO:  7009 CW 2002-08-03 1904 G4OGB         599 82     9A3MA         599 82      
QSO:  7010 CW 2002-08-03 1904 G4OGB         599 82     OL0E          599 66      
QSO:  7014 CW 2002-08-03 1907 G4OGB         599 82     OL4M          599 47      
QSO:  7016 CW 2002-08-03 1909 G4OGB         599 82     HA6NL         599 72      
QSO:  7018 CW 2002-08-03 1910 G4OGB         599 82     OH1F          599 86      
QSO:  7019 CW 2002-08-03 1911 G4OGB         599 82     G3SXW         599 63      
QSO:  7020 CW 2002-08-03 1913 G4OGB         599 82     RK4FF         599 80      
QSO:  7022 CW 2002-08-03 1914 G4OGB         599 82     LY2MM         599 70      
QSO:  7022 CW 2002-08-03 1915 G4OGB         599 82     RK3AWL        599 86      
QSO:  7022 CW 2002-08-03 1916 G4OGB         599 82     ON4IA         599 88      
QSO:  7025 CW 2002-08-03 1917 G4OGB         599 82     HA6OA         599 73      
QSO:  7025 CW 2002-08-03 1918 G4OGB         599 82     G0MTN         599 88      
QSO:  7026 CW 2002-08-03 1919 G4OGB         599 82     UX9IO         599 80      
QSO:  7027 CW 2002-08-03 1919 G4OGB         599 82     F5IN          599 65      
QSO:  7028 CW 2002-08-03 1920 G4OGB         599 82     HB9ARF        599 71      
QSO:  7028 CW 2002-08-03 1921 G4OGB         599 82     LX1NO         599 90      
QSO:  7031 CW 2002-08-03 1923 G4OGB         599 82     UW5U          599 75      
QSO:  7031 CW 2002-08-03 1924 G4OGB         599 82     RW4FZ         599 79      
QSO:  7031 CW 2002-08-03 1925 G4OGB         599 82     UA2FZ         599 82      
QSO:  7034 CW 2002-08-03 1926 G4OGB         599 82     PA5WT         599 77      
QSO:  7020 CW 2002-08-03 1930 G4OGB         599 82     DK3AX         599 67      
QSO:  7008 CW 2002-08-03 1935 G4OGB         599 82     F6BKP         599 71      
QSO:  7009 CW 2002-08-03 1937 G4OGB         599 82     DF5LW         599 78      
QSO:  7009 CW 2002-08-03 1938 G4OGB         599 82     M0BZU         599 96      
QSO:  7009 CW 2002-08-03 1940 G4OGB         599 82     UT2AU         599 78      
QSO:  7009 CW 2002-08-03 1941 G4OGB         599 82     OM7VF         599 64      
QSO:  7009 CW 2002-08-03 1942 G4OGB         599 82     EW8DX         599 65      
QSO:  7009 CW 2002-08-03 1942 G4OGB         599 82     OK1MNI        599 71      
QSO:  3510 CW 2002-08-03 1945 G4OGB         599 82     YT6A          599 69      
QSO:  3511 CW 2002-08-03 1947 G4OGB         599 82     HA8JV         599 87      
QSO:  3511 CW 2002-08-03 1948 G4OGB         599 82     EA5FID        599 92      
QSO:  3511 CW 2002-08-03 1949 G4OGB         599 82     S58A          599 68      
QSO:  3513 CW 2002-08-03 1949 G4OGB         599 82     LY2DX         599 83      
QSO:  3515 CW 2002-08-03 1951 G4OGB         599 82     F6IRF         599 83      
QSO:  3515 CW 2002-08-03 1951 G4OGB         599 82     DL1DTC        599 76      
QSO:  3516 CW 2002-08-03 1952 G4OGB         599 82     YR5A          599 95      
QSO:  3517 CW 2002-08-03 1954 G4OGB         599 82     OK1HX         599 51      
QSO:  3517 CW 2002-08-03 1954 G4OGB         599 82     OL4M          599 47      
QSO:  3518 CW 2002-08-03 1955 G4OGB         599 82     S53O          599 72      
QSO:  3520 CW 2002-08-03 1956 G4OGB         599 82     DL3TD         599 67      
QSO:  3520 CW 2002-08-03 1958 G4OGB         599 82     OH0B          599 96      
QSO:  3521 CW 2002-08-03 1959 G4OGB         599 82     YU7NU         599 76      
QSO:  3523 CW 2002-08-03 2002 G4OGB         599 82     9A5Y          599 85      
QSO:  3523 CW 2002-08-03 2003 G4OGB         599 82     LY2TE         599 84      
QSO:  3525 CW 2002-08-03 2005 G4OGB         599 82     HG1R          599 79      
QSO:  3525 CW 2002-08-03 2006 G4OGB         599 82     DL5YM         599 71      
QSO:  3526 CW 2002-08-03 2007 G4OGB         599 82     LY7Z          599 88      
QSO:  3528 CW 2002-08-03 2008 G4OGB         599 82     OL0E          599 66      
QSO:  3529 CW 2002-08-03 2011 G4OGB         599 82     LY2MM         599 70      
QSO:  3530 CW 2002-08-03 2011 G4OGB         599 82     DK7FP         599 71      
QSO:  3530 CW 2002-08-03 2012 G4OGB         599 82     DK3DM         599 90      
QSO:  3530 CW 2002-08-03 2013 G4OGB         599 82     LZ2PL         599 86      
QSO:  3530 CW 2002-08-03 2014 G4OGB         599 82     GM3CFS        599 47      
QSO:  3530 CW 2002-08-03 2015 G4OGB         599 82     S58Q          599 69      
QSO:  3530 CW 2002-08-03 2015 G4OGB         599 82     S52QM         599 81      
QSO:  3530 CW 2002-08-03 2017 G4OGB         599 82     G3BFP         599 47      
QSO:  3530 CW 2002-08-03 2017 G4OGB         599 82     DF9GK         599 76      
QSO:  3530 CW 2002-08-03 2018 G4OGB         599 82     G0/N9LYE      599 91      
QSO:  3530 CW 2002-08-03 2019 G4OGB         599 82     G0MTN         599 88      
QSO:  3530 CW 2002-08-03 2019 G4OGB         599 82     PA0JED        599 74      
QSO:  3530 CW 2002-08-03 2022 G4OGB         599 82     LY4AA         599 95      
QSO:  3530 CW 2002-08-03 2026 G4OGB         599 82     M0SDX         599 00      
QSO:  3530 CW 2002-08-03 2027 G4OGB         599 82     G3SXW         599 63      
QSO:  3530 CW 2002-08-03 2027 G4OGB         599 82     ON7YX         599 88      
