START-OF-LOG: 3.0 ARRL SECTION: DX
CONTEST: CQ-WPX-CW
CALLSIGN: PA0RBO
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-POWER: QRP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CLAIMED-SCORE: 13708
OPERATORS: PA0RBO
CLUB:
NAME: ROBERT BOERHORST
SOAPBOX: I HEREBY DECLARE THAT MY OUTPUT POWER FOR ALL CLAIMED CONTACTS WAS 5 WATTS.
SOAPBOX: RIG: ELECRAFT K3/10, OUTPUT 5 W.
SOAPBOX: ANTENNAS: 10/15M/20M : 2-EL. CUBICAL QUAD.
sOAPBOX: 40M: HORIZONTAL SQUARE WIRE LOOP//80M: WIRE DIPOLE//160M: END FED WIRE.
QSO: 28000 CW 2014-05-24 0816 PA0RBO        599 001    HG0R          599 118    0
QSO: 28000 CW 2014-05-24 0818 PA0RBO        599 002    OG3I          599 016    0
QSO: 28000 CW 2014-05-24 0821 PA0RBO        599 003    LZ9W          599 202    0
QSO: 28000 CW 2014-05-24 0823 PA0RBO        599 004    PI4DX         599 064    0
QSO: 28000 CW 2014-05-24 0825 PA0RBO        599 005    OG30OJ        599 188    0
QSO: 28000 CW 2014-05-24 0920 PA0RBO        599 006    E77AW         599 052    0
QSO: 28000 CW 2014-05-24 0922 PA0RBO        599 007    YL0Y          599 026    0
QSO: 28000 CW 2014-05-24 0926 PA0RBO        599 008    II9P          599 126    0
QSO: 28000 CW 2014-05-24 0928 PA0RBO        599 009    IT9VDQ        599 256    0
QSO: 28000 CW 2014-05-24 0931 PA0RBO        599 010    LZ2HM         599 322    0
QSO: 28000 CW 2014-05-24 0936 PA0RBO        599 011    LY4A          599 098    0
QSO: 28000 CW 2014-05-24 0939 PA0RBO        599 012    9A2VM         599 193    0
QSO: 28000 CW 2014-05-24 0941 PA0RBO        599 013    YU5R          599 039    0
QSO: 28000 CW 2014-05-24 0942 PA0RBO        599 014    HA3DX         599 202    0
QSO: 28000 CW 2014-05-24 0944 PA0RBO        599 015    9A1A          599 241    0
QSO: 28000 CW 2014-05-24 0947 PA0RBO        599 016    LY2XW         599 191    0
QSO: 28000 CW 2014-05-24 0950 PA0RBO        599 017    9A5Y          599 261    0
QSO: 28000 CW 2014-05-24 1005 PA0RBO        599 018    LY7A          599 152    0
QSO: 28000 CW 2014-05-24 1008 PA0RBO        599 019    P33W          599 2180   0
QSO: 28000 CW 2014-05-24 1010 PA0RBO        599 020    UA2F          599 212    0
QSO: 28000 CW 2014-05-24 1013 PA0RBO        599 021    SO4R          599 706    0
QSO: 28000 CW 2014-05-24 1023 PA0RBO        599 022    P3N           599 2242   0
QSO: 21000 CW 2014-05-24 1026 PA0RBO        599 023    SN5X          599 480    0
QSO: 21000 CW 2014-05-24 1027 PA0RBO        599 024    YT0A          599 580    0
QSO: 21000 CW 2014-05-24 1029 PA0RBO        599 025    HG5D          599 509    0
QSO: 21000 CW 2014-05-24 1033 PA0RBO        599 026    LZ5R          599 450    0
QSO: 21000 CW 2014-05-24 1035 PA0RBO        599 027    SN7Q          599 829    0
QSO: 21000 CW 2014-05-24 1516 PA0RBO        599 028    YL2KO         599 1238   0
QSO: 21000 CW 2014-05-24 1518 PA0RBO        599 029    9A8M          599 934    0
QSO: 21000 CW 2014-05-24 1520 PA0RBO        599 030    9A3IH         599 303    0
QSO: 21000 CW 2014-05-24 1522 PA0RBO        599 031    S57C          599 719    0
QSO: 21000 CW 2014-05-24 1524 PA0RBO        599 032    9A8WW         599 1084   0
QSO: 21000 CW 2014-05-24 1526 PA0RBO        599 033    SP8R          599 1513   0
QSO: 21000 CW 2014-05-24 1527 PA0RBO        599 034    YT6A          599 960    0
QSO: 21000 CW 2014-05-24 1529 PA0RBO        599 035    9A0Z          599 009    0
QSO: 21000 CW 2014-05-24 1531 PA0RBO        599 036    SN7Q          599 967    0
QSO: 21000 CW 2014-05-24 1727 PA0RBO        599 037    II2E          599 1115   0
QSO: 21000 CW 2014-05-24 1729 PA0RBO        599 038    OM7M          599 1630   0
QSO: 21000 CW 2014-05-24 1731 PA0RBO        599 039    LA3S          599 398    0
QSO: 21000 CW 2014-05-24 1734 PA0RBO        599 040    IY1GMS        599 860    0
QSO: 21000 CW 2014-05-24 1822 PA0RBO        599 041    E74A          599 543    0
QSO: 21000 CW 2014-05-24 1824 PA0RBO        599 042    E73Y          599 188    0
QSO: 21000 CW 2014-05-24 1826 PA0RBO        599 043    LY2W          599 675    0
QSO: 21000 CW 2014-05-24 1827 PA0RBO        599 044    EA1CS         599 181    0
QSO: 21000 CW 2014-05-24 2019 PA0RBO        599 045    KP2AA         599 1731   0
QSO: 21000 CW 2014-05-24 2022 PA0RBO        599 046    CT9/R9DX      599 1985   0
QSO: 21000 CW 2014-05-24 2027 PA0RBO        599 047    LZ9W          599 1424   0
QSO: 21000 CW 2014-05-24 2029 PA0RBO        599 048    C4Z           599 1040   0
QSO: 21000 CW 2014-05-24 2030 PA0RBO        599 049    SV1ENG        599 892    0
QSO: 21000 CW 2014-05-24 2032 PA0RBO        599 050    VE3EJ         599 450    0
QSO: 21000 CW 2014-05-24 2040 PA0RBO        599 051    NQ4I          599 952    0
QSO: 14000 CW 2014-05-24 2045 PA0RBO        599 052    LZ4AE         599 160    0
QSO: 14000 CW 2014-05-24 2046 PA0RBO        599 053    4U4F          599 253    0
QSO: 14000 CW 2014-05-24 2048 PA0RBO        599 054    IK8UND        599 614    0
QSO: 14000 CW 2014-05-24 2050 PA0RBO        599 055    LY2J          599 516    0
QSO: 14000 CW 2014-05-24 2052 PA0RBO        599 056    YU1KT         599 477    0
QSO: 14000 CW 2014-05-25 0729 PA0RBO        599 057    F8DFP         599 299    0
QSO: 14000 CW 2014-05-25 0732 PA0RBO        599 058    IB5T          599 557    0
QSO: 14000 CW 2014-05-25 0733 PA0RBO        599 059    YO8RHM        599 398    0
QSO: 14000 CW 2014-05-25 0735 PA0RBO        599 060    Z33F          599 457    0
QSO: 14000 CW 2014-05-25 0814 PA0RBO        599 061    R9JR          599 770    0
QSO: 14000 CW 2014-05-25 0821 PA0RBO        599 062    ED4U          599 043    0
QSO: 14000 CW 2014-05-25 0822 PA0RBO        599 063    OM7RU         599 1657   0
QSO: 14000 CW 2014-05-25 0824 PA0RBO        599 064    LZ9W          599 2002   0
QSO: 14000 CW 2014-05-25 0902 PA0RBO        599 065    OG3OJ         599 1125   0
QSO: 14000 CW 2014-05-25 0907 PA0RBO        599 066    RA1AL         599 1103   0
QSO: 14000 CW 2014-05-25 0910 PA0RBO        599 067    ES9C          599 2578   0
QSO: 14000 CW 2014-05-25 0913 PA0RBO        599 068    R1AD          599 492    0
QSO: 14000 CW 2014-05-25 0916 PA0RBO        599 069    KD4D          599 1633   0
QSO: 14000 CW 2014-05-25 0919 PA0RBO        599 070    9A4U          599 320    0
QSO: 14000 CW 2014-05-25 0922 PA0RBO        599 071    IY1GMS        599 1432   0
QSO: 14000 CW 2014-05-25 0924 PA0RBO        599 072    9A1A          599 2148   0
QSO: 14000 CW 2014-05-25 0927 PA0RBO        599 073    UA6HZ         599 2136   0
QSO: 14000 CW 2014-05-25 0935 PA0RBO        599 074    UA1F          599 472    0
QSO: 14000 CW 2014-05-25 0938 PA0RBO        599 075    HA8IB         599 1393   0
QSO: 14000 CW 2014-05-25 0940 PA0RBO        599 076    OG2P          599 1739   0
QSO: 14000 CW 2014-05-25 0942 PA0RBO        599 077    3Z5W          599 890    0
QSO: 14000 CW 2014-05-25 0944 PA0RBO        599 078    OL3R          599 1309   0
QSO: 14000 CW 2014-05-25 0945 PA0RBO        599 079    EV1R          599 1839   0
QSO: 14000 CW 2014-05-25 0949 PA0RBO        599 080    YT1A          599 551    0
QSO: 28000 CW 2014-05-25 1356 PA0RBO        599 081    9K2/SP4R      599 917    0
QSO: 21000 CW 2014-05-25 1401 PA0RBO        599 082    LZ73TRC       599 900    0
QSO: 21000 CW 2014-05-25 1404 PA0RBO        599 083    I2WIJ         599 109    0
QSO: 21000 CW 2014-05-25 1408 PA0RBO        599 084    K3AJ          599 1220   0
QSO: 21000 CW 2014-05-25 1412 PA0RBO        599 085    UP2L          599 4075   0
QSO: 21000 CW 2014-05-25 1421 PA0RBO        599 086    B4L           599 1643   0
QSO: 21000 CW 2014-05-25 1427 PA0RBO        599 087    K3WW          599 960    0
QSO: 21000 CW 2014-05-25 1436 PA0RBO        599 088    CN3A          599 4567   0
QSO: 21000 CW 2014-05-25 1438 PA0RBO        599 089    OK1FFU        599 1688   0
QSO: 21000 CW 2014-05-25 1440 PA0RBO        599 090    YT5A          599 2410   0
QSO: 21000 CW 2014-05-25 1443 PA0RBO        599 091    HG3R          599 1806   0
QSO: 21000 CW 2014-05-25 1446 PA0RBO        599 092    EA1WX         599 504    0
QSO: 21000 CW 2014-05-25 1451 PA0RBO        599 093    YT6A          599 1798   0
QSO: 21000 CW 2014-05-25 1455 PA0RBO        599 094    ED3T          599 2159   0
QSO: 21000 CW 2014-05-25 1857 PA0RBO        599 095    YU5R          599 1933   0
QSO: 21000 CW 2014-05-25 1901 PA0RBO        599 096    RT7T          599 3130   0
QSO: 21000 CW 2014-05-25 1904 PA0RBO        599 097    K3LR          599 2074   0
QSO: 21000 CW 2014-05-25 1906 PA0RBO        599 098    K4KD          599 1829   0
QSO: 21000 CW 2014-05-25 1909 PA0RBO        599 099    9A8WW         599 2923   0
QSO: 21000 CW 2014-05-25 1912 PA0RBO        599 100    ZF1A          599 2101   0
QSO: 21000 CW 2014-05-25 1915 PA0RBO        599 101    ED7W          599 3476   0
QSO:  7000 CW 2014-05-25 1934 PA0RBO        599 102    DM1A          599 158    0
QSO:  7000 CW 2014-05-25 1938 PA0RBO        599 103    DL2SAX        599 474    0
QSO:  7000 CW 2014-05-25 1940 PA0RBO        599 104    G4DBW         599 171    0
QSO:  3500 CW 2014-05-25 1948 PA0RBO        599 105    OU2V          599 299    0
QSO:  3500 CW 2014-05-25 1951 PA0RBO        599 106    3Z2X          599 2971   0
QSO:  1800 CW 2014-05-25 2107 PA0RBO        599 107    ES9C          599 367    0
QSO:  1800 CW 2014-05-25 2109 PA0RBO        599 108    EI3KI         599 1232   0
END-OF-LOG:
