date	utc	nr	band	mode	call	rcvd	rcvd
04. Aug 01	1523	493	20	CW	LY2BBF	599	72
04. Aug 01	1526	494	15	CW	EO1I	599	76
04. Aug 01	1527	495	15	CW	S53AF	599	63
04. Aug 01	1527	496	15	CW	OH3GZ	599	76
04. Aug 01	1528	497	15	CW	YU1NW	599	66
04. Aug 01	1529	498	15	CW	HG4I	599	71
04. Aug 01	1530	499	15	CW	IK1RQQ	599	91
04. Aug 01	1531	500	15	CW	S50B	599	86
04. Aug 01	1542	501	40	CW	I2AZ/1	599	67
04. Aug 01	1543	502	40	CW	RZ4FA	599	83
04. Aug 01	1544	503	40	CW	LY2BM	599	77
04. Aug 01	1544	504	40	CW	LZ2FM	599	90
04. Aug 01	1545	505	40	CW	YZ1SG	599	88
04. Aug 01	1545	506	40	CW	G4LJU	599	81
04. Aug 01	1545	507	40	CW	OH3GZ	599	76
04. Aug 01	1547	508	40	CW	DL3ARK	599	86
04. Aug 01	1547	509	40	CW	RM3C	599	77
04. Aug 01	1547	510	40	CW	S58MU	599	81
04. Aug 01	1548	511	40	CW	LY2CY	599	65
04. Aug 01	1548	512	40	CW	YO4AAC	599	85
04. Aug 01	1548	513	40	CW	RK3FT	599	83
04. Aug 01	1549	514	40	CW	OL4M	599	47
04. Aug 01	1549	515	40	CW	LY2BOS	599	84
04. Aug 01	1550	516	40	CW	UA3WW	599	51
04. Aug 01	1550	517	40	CW	RV1AW	599	85
04. Aug 01	1551	518	40	CW	LZ2UZ	599	92
04. Aug 01	1552	519	40	CW	9A1CMS	599	76
04. Aug 01	1552	520	40	CW	OM7VF	599	64
04. Aug 01	1553	521	40	CW	DJ6ZC	599	61
04. Aug 01	1554	522	40	CW	RW3XA	599	79
04. Aug 01	1554	523	40	CW	RN3BK	599	75
04. Aug 01	1557	524	10	CW	HA6NL	599	72
04. Aug 01	1558	525	10	CW	OK1KTI	599	53
04. Aug 01	1600	526	10	CW	RA6AF	599	58
04. Aug 01	1601	527	10	CW	DL5AXX	599	82
04. Aug 01	1602	528	10	CW	RN6LG	599	82
04. Aug 01	1603	529	10	CW	OK1AY	599	75
04. Aug 01	1606	530	10	CW	RW6BS	599	62
04. Aug 01	1607	531	10	CW	RA6AX	599	72
04. Aug 01	1608	532	10	CW	UA4FER	599	75
04. Aug 01	1611	533	10	CW	PA5WT	599	77
04. Aug 01	1611	534	10	CW	ES4RO	599	80
04. Aug 01	1612	535	10	CW	UA2FF	599	76
04. Aug 01	1612	536	10	CW	LY2KW	599	82
04. Aug 01	1616	537	20	CW	RK3DOV	599	00
04. Aug 01	1616	538	20	CW	LY7Z	599	88
04. Aug 01	1617	539	20	CW	RU6FA	599	88
04. Aug 01	1618	540	20	CW	DL8AWK	599	64
04. Aug 01	1618	541	20	CW	IV3HAX	599	93
04. Aug 01	1619	542	20	CW	YU7AL	599	72
04. Aug 01	1619	543	20	CW	G3NSY	599	59
04. Aug 01	1620	544	20	CW	S51JM	599	69
04. Aug 01	1621	545	20	CW	DK6YP	599	01
04. Aug 01	1623	546	20	CW	OK1DCF	599	73
04. Aug 01	1623	547	20	CW	UT2IO	599	79
04. Aug 01	1624	548	20	CW	OL5Y	599	84
04. Aug 01	1624	549	20	CW	OH3GZ	599	76
04. Aug 01	1625	550	20	CW	GM3CFS	599	47
04. Aug 01	1625	551	20	CW	RZ1AK	599	99
04. Aug 01	1626	552	20	CW	OE6RAG	599	63
04. Aug 01	1627	553	20	CW	UA4FER	599	75
04. Aug 01	1627	554	20	CW	RA3NN	599	83
04. Aug 01	1628	555	20	CW	G0AOL	599	84
04. Aug 01	1629	556	20	CW	UA2AW	599	46
04. Aug 01	1629	557	20	CW	HG3G	599	92
04. Aug 01	1630	558	20	CW	M0BJL	599	97
04. Aug 01	1630	559	20	CW	LY2LF	599	82
04. Aug 01	1631	560	20	CW	RW4HFH	599	76
04. Aug 01	1632	561	20	CW	RW6CW	599	80
04. Aug 01	1632	562	20	CW	S51RJ	599	72
04. Aug 01	1632	563	20	CW	OE8SKQ	599	89
04. Aug 01	1633	564	20	CW	UA4YJJ	599	94
04. Aug 01	1634	565	20	CW	G4VXE	599	81
04. Aug 01	1634	566	20	CW	ES5RY	599	79
04. Aug 01	1635	567	20	CW	ON4IT	599	99
04. Aug 01	1637	568	20	CW	EA3AVV	599	77
04. Aug 01	1637	569	20	CW	LY2OM	599	58
04. Aug 01	1638	570	20	CW	RN6AL	599	85
04. Aug 01	1638	571	20	CW	LY2AT	599	71
04. Aug 01	1639	572	20	CW	S58Q	599	69
04. Aug 01	1639	573	20	CW	9A3GU	599	76
04. Aug 01	1643	574	40	CW	OK1DRU	599	82
04. Aug 01	1643	575	40	CW	SP2PI	599	58
04. Aug 01	1643	576	40	CW	GM3CFS	599	47
04. Aug 01	1644	577	40	CW	M0BJL	599	97
04. Aug 01	1644	578	40	CW	OH6RX	599	88
04. Aug 01	1645	579	40	CW	DL5AXX	599	82
04. Aug 01	1645	580	40	CW	YZ1V	599	83
04. Aug 01	1645	581	40	CW	YU1BX	599	64
04. Aug 01	1645	582	40	CW	HB9AUK	599	69
04. Aug 01	1646	583	40	CW	RA4NF	599	83
04. Aug 01	1647	584	40	CW	OL5Y	599	84
04. Aug 01	1647	585	40	CW	UA1ANA	599	70
04. Aug 01	1647	586	40	CW	RK3AD	599	76
04. Aug 01	1648	587	40	CW	YL1ZF	599	92
04. Aug 01	1648	588	40	CW	S51JM	599	69
04. Aug 01	1649	589	40	CW	S55WW	599	82
04. Aug 01	1649	590	40	CW	IK1RQQ	599	91
04. Aug 01	1649	591	40	CW	S50B	599	86
04. Aug 01	1650	592	40	CW	UA3TU	599	77
04. Aug 01	1650	593	40	CW	LY1BW	599	75
04. Aug 01	1651	594	40	CW	YT1UR	599	73
04. Aug 01	1651	595	40	CW	OM4DN	599	75
04. Aug 01	1651	596	40	CW	HG3G	599	92
04. Aug 01	1651	597	40	CW	G0MTN	599	88
04. Aug 01	1652	598	40	CW	RN4WA	599	91
04. Aug 01	1652	599	40	CW	LY2GV	599	79
04. Aug 01	1653	600	40	CW	LZ2KTR	599	01
04. Aug 01	1653	601	40	CW	LY2HN	599	78
04. Aug 01	1653	602	40	CW	UA4LU	599	77
04. Aug 01	1654	603	40	CW	S53EO	599	63
04. Aug 01	1655	604	40	CW	9A/OK1QM	599	83
04. Aug 01	1655	605	40	CW	9A2AJ	599	65
04. Aug 01	1656	606	40	CW	J49R	599	73
04. Aug 01	1656	607	40	CW	LY2KW	599	82
04. Aug 01	1658	608	40	CW	RU3RQ	599	92
04. Aug 01	1658	609	40	CW	RN6LG	599	82
04. Aug 01	1659	610	40	CW	HA8IH	599	81
04. Aug 01	1700	611	40	CW	S53MJ	599	68
04. Aug 01	1700	612	40	CW	LY3BAD	599	87
04. Aug 01	1701	613	40	CW	RV6AJ	599	72
04. Aug 01	1702	614	40	CW	HA8LKB	599	84
04. Aug 01	1703	615	40	CW	DL1GBZ	599	81
04. Aug 01	1703	616	40	CW	RK4FF	599	80
04. Aug 01	1703	617	40	CW	S56A	599	62
04. Aug 01	1704	618	40	CW	G3RSD	599	63
04. Aug 01	1705	619	40	CW	EI2JC	599	00
04. Aug 01	1705	620	40	CW	LY2TX	599	57
04. Aug 01	1706	621	40	CW	RK3AWL	599	92
04. Aug 01	1706	622	40	CW	RG3A	599	82
04. Aug 01	1707	623	40	CW	UA2AB	599	56
04. Aug 01	1707	624	40	CW	9H1ZA	599	62
04. Aug 01	1708	625	40	CW	DL9GRE	599	87
04. Aug 01	1708	626	40	CW	SM5G	599	78
04. Aug 01	1708	627	40	CW	LY2TE	599	84
04. Aug 01	1709	628	40	CW	DK1WU	599	68
04. Aug 01	1709	629	40	CW	GW3NJW	599	59
04. Aug 01	1710	630	40	CW	OK2FD	599	65
04. Aug 01	1710	631	40	CW	DJ8SW	599	63
04. Aug 01	1711	632	40	CW	RW3FX	599	90
04. Aug 01	1712	633	40	CW	RA1ARJ	599	99
04. Aug 01	1712	634	40	CW	LY1DI	599	89
04. Aug 01	1713	635	40	CW	YO6BHN	599	74
04. Aug 01	1714	636	40	CW	OE8GBK	599	94
04. Aug 01	1714	637	40	CW	G3TXF	599	65
04. Aug 01	1714	638	40	CW	HG5Z	599	88
04. Aug 01	1714	639	40	CW	PA3BFH	599	80
04. Aug 01	1715	640	40	CW	LY7Z	599	88
04. Aug 01	1715	641	40	CW	SP7GIQ	599	72
04. Aug 01	1716	642	40	CW	LY1BX	599	38
04. Aug 01	1718	643	40	CW	UY5ZZ	599	67
04. Aug 01	1718	644	40	CW	UA4CCG	599	73
04. Aug 01	1719	645	40	CW	SP6LK	599	57
04. Aug 01	1720	646	40	CW	RZ3DX	599	67
04. Aug 01	1720	647	40	CW	LY5G	599	77
04. Aug 01	1720	648	40	CW	LZ1QZ	599	78
04. Aug 01	1722	649	40	CW	RN2FF	599	90
04. Aug 01	1722	650	40	CW	OK2MBP	599	95
04. Aug 01	1723	651	40	CW	RZ3AZ	599	93
04. Aug 01	1724	652	40	CW	UA6LTI	599	79
04. Aug 01	1724	653	40	CW	HB9ARF	599	71
04. Aug 01	1724	654	40	CW	SM2T	599	71
04. Aug 01	1725	655	40	CW	YL2GD	599	73
04. Aug 01	1725	656	40	CW	UW2F	599	78
04. Aug 01	1725	657	40	CW	RN4SS	599	83
04. Aug 01	1726	658	40	CW	UA2FC	599	73
04. Aug 01	1727	659	40	CW	LX1JH	599	92
04. Aug 01	1727	660	40	CW	EO1I	599	76
04. Aug 01	1728	661	40	CW	YU1UH	599	81
04. Aug 01	1729	662	40	CW	DL6FCV	599	90
04. Aug 01	1730	663	40	CW	OK1FPS	599	89
04. Aug 01	1730	664	40	CW	HG4F	599	78
04. Aug 01	1731	665	40	CW	LY9A	599	75
04. Aug 01	1731	666	40	CW	DL2HWB	599	65
04. Aug 01	1731	667	40	CW	9A1AA	599	77
04. Aug 01	1732	668	40	CW	HA1ZO	599	72
04. Aug 01	1733	669	40	CW	UR5FCM	599	94
04. Aug 01	1733	670	40	CW	RA6FV	599	84
04. Aug 01	1733	671	40	CW	DL1CC	599	65
04. Aug 01	1734	672	40	CW	EU6AA	599	68
04. Aug 01	1735	673	40	CW	DL7JAN	599	98
04. Aug 01	1735	674	40	CW	G3LZQ	599	57
04. Aug 01	1737	675	40	CW	HA6NW	599	72
04. Aug 01	1737	676	40	CW	RK1NA	599	66
04. Aug 01	1738	677	40	CW	LY2UF	599	90
04. Aug 01	1739	678	40	CW	RZ4AG	599	96
04. Aug 01	1740	679	40	CW	F8AHU	599	96
04. Aug 01	1740	680	40	CW	DJ4GX	599	94
04. Aug 01	1741	681	40	CW	RZ1AK	599	99
04. Aug 01	1741	682	40	CW	RK3BA	599	90
04. Aug 01	1742	683	40	CW	UT1FA	599	77
04. Aug 01	1743	684	40	CW	YO9FJW	599	88
04. Aug 01	1743	685	40	CW	YO4NF	599	90
04. Aug 01	1743	686	40	CW	OM7AT	599	74
04. Aug 01	1744	687	40	CW	G4BUO/P	599	73
04. Aug 01	1745	688	40	CW	HA1DO	599	92
04. Aug 01	1746	689	40	CW	YU7WJ	599	89
04. Aug 01	1747	690	40	CW	SM2LIY	599	80
04. Aug 01	1748	691	40	CW	LZ1ZM	599	81
04. Aug 01	1749	692	40	CW	RW1AC	599	84
04. Aug 01	1749	693	40	CW	UT2IO	599	79
04. Aug 01	1750	694	40	CW	S54X	599	82
04. Aug 01	1750	695	40	CW	EU8RZ	599	69
04. Aug 01	1751	696	40	CW	S52KA	599	97
04. Aug 01	1751	697	40	CW	YU7LS	599	65
04. Aug 01	1752	698	40	CW	UA3YFA	599	91
04. Aug 01	1752	699	40	CW	RU4CO	599	81
04. Aug 01	1753	700	40	CW	ON4LDU	599	97
04. Aug 01	1753	701	40	CW	HA4YF	599	67
04. Aug 01	1756	702	40	CW	YT7TY	599	80
04. Aug 01	1756	703	40	CW	OK1AYY	599	64
04. Aug 01	1757	704	40	CW	OK1DSA	599	85
04. Aug 01	1758	705	40	CW	ON7ON	599	99
04. Aug 01	1759	706	40	CW	LY2MM	599	70
04. Aug 01	1803	707	80	CW	HG4I	599	71
04. Aug 01	1803	708	80	CW	LY2CY	599	65
04. Aug 01	1804	709	80	CW	OM4DN	599	75
04. Aug 01	1805	710	80	CW	S53MJ	599	68
04. Aug 01	1805	711	80	CW	HA1DK	599	89
04. Aug 01	1806	712	80	CW	G4BUO/P	599	73
04. Aug 01	1806	713	80	CW	YU7WJ	599	89
04. Aug 01	1807	714	80	CW	RZ4FA	599	83
04. Aug 01	1808	715	80	CW	S55A	599	63
04. Aug 01	1808	716	80	CW	DJ1PQ	599	57
04. Aug 01	1809	717	80	CW	RG3A	599	82
04. Aug 01	1809	718	80	CW	S55WW	599	82
04. Aug 01	1810	719	80	CW	RN6LG	599	82
04. Aug 01	1810	720	80	CW	YO9FJW	599	88
04. Aug 01	1810	721	80	CW	RV6AJ	599	72
04. Aug 01	1811	722	80	CW	OL4M	599	47
04. Aug 01	1812	723	80	CW	9A2AJ	599	65
04. Aug 01	1814	724	80	CW	UA4LBQ	599	78
04. Aug 01	1814	725	80	CW	PA3BFH	599	80
04. Aug 01	1815	726	80	CW	LY2TX	599	57
04. Aug 01	1816	727	80	CW	YL8M	599	75
04. Aug 01	1817	728	80	CW	EO1I	599	76
04. Aug 01	1817	729	80	CW	RA4NF	599	83
04. Aug 01	1818	730	80	CW	UA3TU	599	77
04. Aug 01	1819	731	80	CW	HA4YF	599	67
04. Aug 01	1819	732	80	CW	9A1AA	599	77
04. Aug 01	1819	733	80	CW	EU1DX	599	86
04. Aug 01	1820	734	80	CW	RK3FT	599	83
04. Aug 01	1821	735	80	CW	S51WO	599	57
04. Aug 01	1822	736	80	CW	OK1AYY	599	64
04. Aug 01	1823	737	80	CW	S59AA	599	50
04. Aug 01	1824	738	80	CW	RA6FV	599	84
04. Aug 01	1824	739	80	CW	LY2BM	599	77
04. Aug 01	1825	740	80	CW	UA6LTI	599	79
04. Aug 01	1826	741	80	CW	LY1CT	599	77
04. Aug 01	1827	742	80	CW	OZ0XX	599	77
04. Aug 01	1828	743	80	CW	UY8IF	599	80
04. Aug 01	1828	744	80	CW	OK2FD	599	65
04. Aug 01	1829	745	80	CW	LY9A	599	75
04. Aug 01	1833	746	20	CW	HA0DR	599	82
04. Aug 01	1833	747	20	CW	UA3QIX	599	77
04. Aug 01	1835	748	20	CW	M0DXR	599	00
04. Aug 01	1836	749	20	CW	G2FRY	599	38
04. Aug 01	1837	750	20	CW	UR5LM	599	59
04. Aug 01	1839	751	20	CW	HA4YF	599	67
04. Aug 01	1840	752	20	CW	HA6IAM	599	84
04. Aug 01	1841	753	20	CW	UX2HB	599	80
04. Aug 01	1842	754	20	CW	S56A	599	62
04. Aug 01	1842	755	20	CW	DL5ASE	599	89
04. Aug 01	1843	756	20	CW	RW3FO	599	87
04. Aug 01	1843	757	20	CW	OK2WH	599	68
04. Aug 01	1844	758	20	CW	S58O	599	63
04. Aug 01	1844	759	20	CW	YU1LM/QRP	599	78
04. Aug 01	1846	760	20	CW	LA2HFA	599	65
04. Aug 01	1847	761	20	CW	US7IM	599	93
04. Aug 01	1848	762	20	CW	DL5JS	599	77
04. Aug 01	1851	763	40	CW	US2IR	599	77
04. Aug 01	1852	764	40	CW	RA1ACJ	599	90
04. Aug 01	1852	765	40	CW	LY1BA	599	87
04. Aug 01	1854	766	40	CW	OZ0RS	599	81
04. Aug 01	1855	767	40	CW	PA0JED	599	74
04. Aug 01	1856	768	40	CW	G3LHJ	599	56
04. Aug 01	1856	769	40	CW	S59D	599	64
04. Aug 01	1856	770	40	CW	DL5ASE	599	89
04. Aug 01	1857	771	40	CW	ON5CA	599	62
04. Aug 01	1857	772	40	CW	OH3XR	599	81
04. Aug 01	1857	773	40	CW	EI7GY	599	89
04. Aug 01	1858	774	40	CW	S52QM	599	81
04. Aug 01	1859	775	40	CW	YU1NW	599	66
04. Aug 01	1859	776	40	CW	DL3ZAI	599	63
04. Aug 01	1900	777	40	CW	HA/OH1NOA	599	86
04. Aug 01	1900	778	40	CW	UA2FM	599	68
04. Aug 01	1900	779	40	CW	DL5JS	599	77
04. Aug 01	1901	780	40	CW	OK1DRQ	599	82
04. Aug 01	1901	781	40	CW	DL1LAW	599	82
04. Aug 01	1902	782	40	CW	F5RBG	599	90
04. Aug 01	1903	783	40	CW	HA3PT	599	73
04. Aug 01	1903	784	40	CW	SM3SGP	599	87
04. Aug 01	1903	785	40	CW	HB9DCM	599	85
04. Aug 01	1904	786	40	CW	OK2KR	599	64
04. Aug 01	1904	787	40	CW	UY5TE	599	68
04. Aug 01	1905	788	40	CW	OH2FS	599	57
04. Aug 01	1905	789	40	CW	LA2HFA	599	65
04. Aug 01	1906	790	40	CW	S53F	599	83
04. Aug 01	1907	791	40	CW	OK1TZD/P	599	41
04. Aug 01	1907	792	40	CW	DL3KWR	599	75
04. Aug 01	1908	793	40	CW	OH6RE	599	85
04. Aug 01	1910	794	40	CW	DF8CS	599	01
04. Aug 01	1910	795	40	CW	OK2BFN	599	63
04. Aug 01	1911	796	40	CW	F5RAB	599	90
04. Aug 01	1911	797	40	CW	UW5U	599	75
04. Aug 01	1912	798	40	CW	LY2BBF	599	72
04. Aug 01	1912	799	40	CW	S59AA	599	50
04. Aug 01	1912	800	40	CW	US3QW	599	79
04. Aug 01	1913	801	40	CW	SP6LV	599	57
04. Aug 01	1913	802	40	CW	S53Z	599	64
04. Aug 01	1916	803	40	CW	S58O	599	63
04. Aug 01	1917	804	40	CW	OM1AF	599	60
04. Aug 01	1918	805	40	CW	ON4XG	599	53
04. Aug 01	1918	806	40	CW	S51RJ	599	72
04. Aug 01	1918	807	40	CW	RA2FO	599	73
04. Aug 01	1919	808	40	CW	LY2OM	599	58
04. Aug 01	1919	809	40	CW	US9QA	599	64
04. Aug 01	1920	810	40	CW	LY2OX	599	66
04. Aug 01	1921	811	40	CW	DL9AWI	599	88
04. Aug 01	1921	812	40	CW	G4OBK	599	82
04. Aug 01	1921	813	40	CW	YU7SF	599	55
04. Aug 01	1922	814	40	CW	UA3TJC	599	97
04. Aug 01	1922	815	40	CW	PA5WT	599	77
04. Aug 01	1923	816	40	CW	G4OGB	599	82
04. Aug 01	1923	817	40	CW	UA4FER	599	75
04. Aug 01	1924	818	40	CW	RW3DY	599	84
04. Aug 01	1925	819	40	CW	RW6CW	599	80
04. Aug 01	1925	820	40	CW	SP4AVG	599	64
04. Aug 01	1926	821	40	CW	ON6LO	599	73
04. Aug 01	1927	822	40	CW	DL8SAD	599	85
04. Aug 01	1927	823	40	CW	UZ7U	599	77
04. Aug 01	1927	824	40	CW	ES1TM	599	49
04. Aug 01	1928	825	40	CW	SM3W	599	97
04. Aug 01	1928	826	40	CW	RN6AL	599	85
04. Aug 01	1929	827	40	CW	RW3QC	599	82
04. Aug 01	1930	828	40	CW	HA0DR	599	82
04. Aug 01	1930	829	40	CW	LZ2AU	599	85
04. Aug 01	1931	830	40	CW	YU1LM/QRP	599	78
04. Aug 01	1931	831	40	CW	UA4RF	599	72
04. Aug 01	1932	832	40	CW	YO8BIG	599	74
04. Aug 01	1935	833	160	CW	RK3AD	599	76
04. Aug 01	1938	834	160	CW	HA3NU	599	72
04. Aug 01	1938	835	160	CW	ON7GB	599	92
04. Aug 01	1941	836	80	CW	DL8DWW	599	86
04. Aug 01	1942	837	80	CW	LY2FN	599	78
04. Aug 01	1943	838	80	CW	RA2FIO	599	01
04. Aug 01	1943	839	80	CW	HA8MD	599	98
04. Aug 01	1944	840	80	CW	DL9AWI	599	88
04. Aug 01	1944	841	80	CW	YU7LS	599	65
04. Aug 01	1945	842	80	CW	S58A	599	68
04. Aug 01	1946	843	80	CW	S53EO	599	63
04. Aug 01	1946	844	80	CW	OK1DRU	599	82
04. Aug 01	1947	845	80	CW	HA7ML	599	81
04. Aug 01	1947	846	80	CW	G3JKY	599	53
04. Aug 01	1948	847	80	CW	G0IVZ	599	88
04. Aug 01	1948	848	80	CW	YO3KPA	599	93
04. Aug 01	1948	849	80	CW	RK3AD	599	76
04. Aug 01	1949	850	80	CW	OK1HX	599	51
04. Aug 01	1951	851	80	CW	S52KA	599	97
04. Aug 01	1951	852	80	CW	RN4WA	599	91
04. Aug 01	1952	853	80	CW	YU1GU	599	91
04. Aug 01	1953	854	80	CW	LY2FF	599	60
04. Aug 01	1953	855	80	CW	DJ8SW	599	63
04. Aug 01	1954	856	80	CW	UA3YFA	599	91
04. Aug 01	1955	857	80	CW	HB9ARF	599	71
04. Aug 01	1955	858	80	CW	GW3NJW	599	59
04. Aug 01	1956	859	80	CW	UT1FA	599	77
04. Aug 01	1956	860	80	CW	RW3QC	599	82
04. Aug 01	1956	861	80	CW	UA2AB	599	56
04. Aug 01	1957	862	80	CW	YU1BX	599	64
04. Aug 01	1957	863	80	CW	RK4FF	599	80
04. Aug 01	1958	864	80	CW	EU8RZ	599	69
04. Aug 01	1958	865	80	CW	RM3C	599	77
04. Aug 01	1959	866	80	CW	LY1BW	599	75
04. Aug 01	1959	867	80	CW	S50B	599	86
04. Aug 01	2000	868	80	CW	ON4ALW	599	88
04. Aug 01	2000	869	80	CW	UA2FC	599	73
04. Aug 01	2001	870	80	CW	G3LZQ	599	57
04. Aug 01	2002	871	80	CW	HG4F	599	78
04. Aug 01	2004	872	80	CW	LY1BX	599	38
04. Aug 01	2005	873	80	CW	G3VYI	599	68
04. Aug 01	2006	874	80	CW	RK3BA	599	90
04. Aug 01	2007	875	80	CW	OE/PA3EZC/P	599	80
04. Aug 01	2007	876	80	CW	UA1ANA	599	70
04. Aug 01	2008	877	80	CW	YU1UH	599	81
04. Aug 01	2008	878	80	CW	S54X	599	82
04. Aug 01	2008	879	80	CW	9A/OK1QM	599	83
04. Aug 01	2009	880	80	CW	GM3CFS	599	47
04. Aug 01	2010	881	80	CW	YO6BHN	599	74
04. Aug 01	2010	882	80	CW	YL1ZF	599	92
04. Aug 01	2013	883	80	CW	LX1JH	599	92
04. Aug 01	2014	884	80	CW	SP6LV	599	57
04. Aug 01	2015	885	80	CW	UA3AMY	599	73
04. Aug 01	2016	886	80	CW	S52QM	599	81
04. Aug 01	2016	887	80	CW	RW1AC	599	84
04. Aug 01	2017	888	80	CW	YO2DFA	599	83
04. Aug 01	2017	889	80	CW	LY2LF	599	82
04. Aug 01	2018	890	80	CW	RN6AL	599	85
04. Aug 01	2018	891	80	CW	HB9DCM	599	85
04. Aug 01	2020	892	80	CW	HA1XY	599	76
04. Aug 01	2020	893	80	CW	SM3SGP	599	87
04. Aug 01	2020	894	80	CW	LY5G	599	77
04. Aug 01	2021	895	80	CW	S52U	599	93
04. Aug 01	2022	896	80	CW	SP7GIQ	599	72
04. Aug 01	2023	897	80	CW	LY7Z	599	88
04. Aug 01	2023	898	80	CW	OZ0RS	599	81
04. Aug 01	2024	899	80	CW	LZ1QZ	599	78
04. Aug 01	2024	900	80	CW	G3GLL	599	49
04. Aug 01	2025	901	80	CW	LZ1ZM	599	81
04. Aug 01	2026	902	80	CW	SP6LV	599	57
04. Aug 01	2026	903	80	CW	YZ1SG	599	88
04. Aug 01	2027	904	80	CW	SM5G	599	78
04. Aug 01	2027	905	80	CW	UA1CEC	599	98
04. Aug 01	2028	906	80	CW	LZ1AZ	599	63
04. Aug 01	2029	907	80	CW	DL3ZAI	599	63
04. Aug 01	2029	908	80	CW	LA2HFA	599	65
04. Aug 01	2030	909	80	CW	LY2BBF	599	72
04. Aug 01	2031	910	80	CW	IV3SKB	599	98
04. Aug 01	2033	911	80	CW	HB9KOG	599	94
04. Aug 01	2034	912	80	CW	EU6AA	599	68
04. Aug 01	2035	913	80	CW	DL2GBB	599	51
04. Aug 01	2035	914	80	CW	OK1HSF	599	86
04. Aug 01	2035	915	80	CW	ON7ON	599	99
04. Aug 01	2036	916	80	CW	S56A	599	62
04. Aug 01	2036	917	80	CW	UW7F	599	80
04. Aug 01	2037	918	80	CW	S51TA	599	94
04. Aug 01	2038	919	80	CW	ON4XG	599	53
04. Aug 01	2038	920	80	CW	HB9DCM	599	85
04. Aug 01	2038	921	80	CW	RK1NA	599	66
04. Aug 01	2039	922	80	CW	HG5Z	599	88
04. Aug 01	2039	923	80	CW	UR7QM	599	59
04. Aug 01	2040	924	80	CW	HA6NL	599	72
04. Aug 01	2041	925	80	CW	DL3KWR	599	75
04. Aug 01	2041	926	80	CW	OH1MM	599	87
04. Aug 01	2041	927	80	CW	HB9AFH	599	64
04. Aug 01	2042	928	80	CW	S53F	599	83
04. Aug 01	2043	929	80	CW	LY2UF	599	90
04. Aug 01	2043	930	80	CW	7S3A	599	60
04. Aug 01	2044	931	80	CW	YZ1V	599	83
04. Aug 01	2044	932	80	CW	ON7SF	599	70
04. Aug 01	2044	933	80	CW	OK1FPS	599	89
04. Aug 01	2045	934	80	CW	UA2FM	599	68
04. Aug 01	2046	935	80	CW	DL5ASE	599	89
04. Aug 01	2047	936	80	CW	OL5Y	599	84
04. Aug 01	2048	937	80	CW	DL5JS	599	77
04. Aug 01	2049	938	80	CW	DJ2EV	599	54
04. Aug 01	2049	939	80	CW	DL8SAD	599	85
04. Aug 01	2049	940	80	CW	LY2OM	599	58
04. Aug 01	2050	941	80	CW	HG3G	599	92
04. Aug 01	2051	942	80	CW	UV5U	599	72
04. Aug 01	2052	943	80	CW	LY2MM	599	70
04. Aug 01	2052	944	80	CW	LY2TE	599	84
04. Aug 01	2052	945	80	CW	OK2PP	599	63
04. Aug 01	2053	946	80	CW	ON4KJ	599	34
04. Aug 01	2053	947	80	CW	RN6CF	599	68
04. Aug 01	2054	948	80	CW	OH2FS	599	57
04. Aug 01	2055	949	80	CW	RZ3DX	599	67
04. Aug 01	2058	950	160	CW	S51TA	599	94
04. Aug 01	2058	951	160	CW	OK2MBP	599	95
04. Aug 01	2059	952	160	CW	LY2GV	599	79
04. Aug 01	2101	953	160	CW	RK4FF	599	80
04. Aug 01	2101	954	160	CW	8S0W	599	82
04. Aug 01	2102	955	160	CW	LX1JH	599	92
04. Aug 01	2103	956	160	CW	LY2HN	599	78
04. Aug 01	2104	957	160	CW	OK2FD	599	65
04. Aug 01	2105	958	160	CW	LY7Z	599	88
04. Aug 01	2106	959	160	CW	OK1HX	599	51
04. Aug 01	2107	960	160	CW	IV3RLB	599	96
04. Aug 01	2107	961	160	CW	SM5G	599	78
04. Aug 01	2108	962	160	CW	S52QM	599	81
04. Aug 01	2108	963	160	CW	HA8MD	599	98
04. Aug 01	2109	964	160	CW	HG5Z	599	88
04. Aug 01	2110	965	160	CW	S59AA	599	50
04. Aug 01	2110	966	160	CW	G0IVZ	599	88
04. Aug 01	2111	967	160	CW	9A1AA	599	77
04. Aug 01	2111	968	160	CW	OL0E	599	66
04. Aug 01	2112	969	160	CW	S56A	599	62
04. Aug 01	2112	970	160	CW	S55WW	599	82
04. Aug 01	2114	971	160	CW	LY2BM	599	77
04. Aug 01	2115	972	160	CW	YU1BX	599	64
04. Aug 01	2116	973	160	CW	OK2PP	599	63
04. Aug 01	2117	974	160	CW	RW3QC	599	82
04. Aug 01	2118	975	160	CW	EU1DX	599	86
04. Aug 01	2118	976	160	CW	OL4M	599	47
04. Aug 01	2118	977	160	CW	SP6LV	599	57
04. Aug 01	2119	978	160	CW	S54A	599	67
04. Aug 01	2121	979	160	CW	G3ILO	599	72
04. Aug 01	2121	980	160	CW	GW3NJW	599	59
04. Aug 01	2122	981	160	CW	LY6M	599	91
04. Aug 01	2122	982	160	CW	LY2CY	599	65
04. Aug 01	2124	983	160	CW	YO3KPA	599	93
04. Aug 01	2126	984	160	CW	OK1FPS	599	89
04. Aug 01	2126	985	160	CW	S59L	599	66
04. Aug 01	2126	986	160	CW	UT1FA	599	77
