START-OF-LOG: 1
CONTEST: EA-MAJESTAD-SSB
CALLSIGN: GW1VRW/P
CATEGORY: SINGLE-OP ALL QRP
NAME: COLIN KING.
SOAPBOX: QRP 2.5 watts Yaesu FT817, antenna MFJ 1979. Location: IO81JJ.
QSO: 14271 PH 2023-06-24 2000 GW1VRW/P 59 001 OM2VL 59 411
QSO: 14290 PH 2023-06-24 2002 GW1VRW/P 59 002 OM3CW 59 275
QSO: 14175 PH 2023-06-24 2018 GW1VRW/P 59 003 SD3T 59 181
QSO: 14204 PH 2023-06-24 2030 GW1VRW/P 59 004 YU3M 59 159
QSO: 14227 PH 2023-06-24 2031 GW1VRW/P 59 005 SN7R 59 197
QSO: 14279 PH 2023-06-24 2047 GW1VRW/P 59 006 RW1F 59 519
QSO: 14221 PH 2023-06-24 2053 GW1VRW/P 59 007 SM3U 59 239
QSO: 14256 PH 2023-06-24 2103 GW1VRW/P 59 009 SO4R 59 067
END-OF-LOG.
